,crime_place,crime_cnt
1459,춘천,314
1460,충주,177
1461,파주,281
1462,평택,611
1463,포항,576
1464,강릉,75
1465,거제,107
1466,경산,136
1467,경주,77
1468,고양,408
1469,광명,141
1470,광주_광산,136
1471,광주_남구,59
1472,광주_동구,60
1473,광주_북구,158
1474,광주_서구,154
1475,구리,83
1476,구미,133
1477,군산,78
1478,군포,92
1479,기타 도시,2295
1480,김천,91
1481,김해,179
1482,남양주,213
1483,논산,43
1484,대구_남구,71
1485,대구_달서,223
1486,대구_달성군,57
1487,대구_동구,145
1488,대구_북구,184
1489,대구_서구,71
1490,대구_수성,137
1491,대구_중구,58
1492,대전_대덕,87
1493,대전_동구,93
1494,대전_서구,235
1495,대전_유성,130
1496,대전_중구,127
1497,도시이외,1352
1498,목포,154
1499,범죄분류,협박
1500,부산_강서,61
1501,부산_금정,104
1502,부산_기장군,41
1503,부산_남구,103
1504,부산_동구,65
1505,부산_동래,90
1506,부산_부산진,222
1507,부산_북구,118
1508,부산_사상,125
1509,부산_사하,90
1510,부산_서구,42
1511,부산_수영,77
1512,부산_연제,107
1513,부산_영도,42
1514,부산_중구,35
1515,부산_해운대,163
1516,부천,458
1517,서산,59
1518,서울_강남,278
1519,서울_강동,144
1520,서울_강북,147
1521,서울_강서,214
1522,서울_관악,174
1523,서울_광진,156
1524,서울_구로,146
1525,서울_금천,153
1526,서울_노원,226
1527,서울_도봉,112
1528,서울_동대문,138
1529,서울_동작,110
1530,서울_마포,144
1531,서울_서대문,114
1532,서울_서초,168
1533,서울_성동,99
1534,서울_성북,133
1535,서울_송파,263
1536,서울_양천,123
1537,서울_영등포,243
1538,서울_용산,118
1539,서울_은평,167
1540,서울_종로,95
1541,서울_중구,90
1542,서울_중랑,161
1543,성남,406
1544,수원,643
1545,순천,141
1546,시흥,263
1547,아산,159
1548,안동,81
1549,안산,404
1550,안양,226
1551,양산,126
1552,여수,173
1553,용인,328
1554,울산_남구,119
1555,울산_동구,57
1556,울산_북구,64
1557,울산_울주군,85
1558,울산_중구,65
1559,원주,143
1560,의정부,221
1561,이천,128
1562,익산,85
1563,인천_강화군,21
1564,인천_계양,149
1565,인천_남동,246
1566,인천_동구,30
1567,인천_미추홀,219
1568,인천_부평,250
1569,인천_서구,230
1570,인천_연수,103
1571,인천_옹진군,2
1572,인천_중구,66
1573,전주,204
1574,정읍,52
1575,제주,358
1576,제천,58
1577,진주,139
1578,창원,337
1579,천안,279
1580,청주,387
1581,춘천,123
1582,충주,85
1583,파주,165
1584,평택,320
1585,포항,148
1586,강릉,28
1587,거제,18
1588,경산,18
1589,경주,23
1590,고양,74
1591,광명,16
1592,광주_광산,43
1593,광주_남구,16
1594,광주_동구,11
1595,광주_북구,29
1596,광주_서구,39
1597,구리,16
1598,구미,77
1599,군산,30
1600,군포,18
1601,기타 도시,636
1602,김천,28
1603,김해,106
1604,남양주,66
1605,논산,10
1606,대구_남구,17
1607,대구_달서,48
1608,대구_달성군,10
1609,대구_동구,17
1610,대구_북구,23
1611,대구_서구,15
1612,대구_수성,30
1613,대구_중구,29
1614,대전_대덕,25
1615,대전_동구,24
1616,대전_서구,50
1617,대전_유성,23
1618,대전_중구,41
1619,도시이외,310
1620,목포,20
1621,범죄분류,공갈
1622,부산_강서,17
1623,부산_금정,25
1624,부산_기장군,22
1625,부산_남구,31
1626,부산_동구,14
1627,부산_동래,19
1628,부산_부산진,53
1629,부산_북구,29
1630,부산_사상,31
1631,부산_사하,25
1632,부산_서구,18
1633,부산_수영,14
1634,부산_연제,42
1635,부산_영도,11
1636,부산_중구,10
1637,부산_해운대,44
1638,부천,127
1639,서산,25
1640,서울_강남,139
1641,서울_강동,34
1642,서울_강북,33
1643,서울_강서,44
1644,서울_관악,51
1645,서울_광진,48
1646,서울_구로,48
1647,서울_금천,16
1648,서울_노원,37
1649,서울_도봉,23
1650,서울_동대문,39
1651,서울_동작,56
1652,서울_마포,41
1653,서울_서대문,45
1654,서울_서초,59
1655,서울_성동,30
1656,서울_성북,43
1657,서울_송파,55
1658,서울_양천,29
1659,서울_영등포,50
1660,서울_용산,23
1661,서울_은평,44
1662,서울_종로,45
1663,서울_중구,35
1664,서울_중랑,33
1665,성남,75
1666,수원,160
1667,순천,23
1668,시흥,55
1669,아산,23
1670,안동,12
1671,안산,73
1672,안양,94
1673,양산,40
1674,여수,34
1675,용인,76
1676,울산_남구,31
1677,울산_동구,6
1678,울산_북구,13
1679,울산_울주군,16
1680,울산_중구,19
1681,원주,27
1682,의정부,30
1683,이천,14
1684,익산,20
1685,인천_강화군,5
1686,인천_계양,28
1687,인천_남동,66
1688,인천_동구,5
1689,인천_미추홀,70
1690,인천_부평,72
1691,인천_서구,72
1692,인천_연수,65
1693,인천_옹진군,1
1694,인천_중구,39
1695,전주,96
1696,정읍,16
1697,제주,68
1698,제천,8
1699,진주,18
1700,창원,107
1701,천안,49
1702,청주,109
1703,춘천,32
1704,충주,23
1705,파주,33
1706,평택,53
1707,포항,57
1708,강릉,2
1709,거제,1
1710,경산,0
1711,경주,1
1712,고양,13
1713,광명,2
1714,광주_광산,2
1715,광주_남구,0
1716,광주_동구,2
1717,광주_북구,0
1718,광주_서구,0
1719,구리,0
1720,구미,4
1721,군산,2
1722,군포,0
1723,기타 도시,28
1724,김천,0
1725,김해,0
1726,남양주,4
1727,논산,2
1728,대구_남구,0
1729,대구_달서,0
1730,대구_달성군,0
1731,대구_동구,1
1732,대구_북구,0
1733,대구_서구,1
1734,대구_수성,0
1735,대구_중구,0
1736,대전_대덕,0
1737,대전_동구,2
1738,대전_서구,1
1739,대전_유성,1
1740,대전_중구,1
1741,도시이외,19
1742,목포,5
1743,범죄분류,약취와 유인
1744,부산_강서,0
1745,부산_금정,1
1746,부산_기장군,1
1747,부산_남구,3
1748,부산_동구,0
1749,부산_동래,1
1750,부산_부산진,0
1751,부산_북구,2
1752,부산_사상,1
1753,부산_사하,1
1754,부산_서구,1
1755,부산_수영,1
1756,부산_연제,2
1757,부산_영도,0
1758,부산_중구,0
1759,부산_해운대,2
1760,부천,6
1761,서산,1
1762,서울_강남,6
1763,서울_강동,2
1764,서울_강북,2
1765,서울_강서,2
1766,서울_관악,6
1767,서울_광진,1
1768,서울_구로,3
1769,서울_금천,3
1770,서울_노원,3
1771,서울_도봉,0
1772,서울_동대문,1
1773,서울_동작,0
1774,서울_마포,0
1775,서울_서대문,2
1776,서울_서초,8
1777,서울_성동,2
1778,서울_성북,3
1779,서울_송파,3
1780,서울_양천,0
1781,서울_영등포,3
1782,서울_용산,1
1783,서울_은평,3
1784,서울_종로,2
1785,서울_중구,1
1786,서울_중랑,3
1787,성남,2
1788,수원,4
1789,순천,0
1790,시흥,5
1791,아산,2
1792,안동,0
1793,안산,7
1794,안양,3
1795,양산,2
1796,여수,0
1797,용인,6
1798,울산_남구,1
1799,울산_동구,0
1800,울산_북구,0
1801,울산_울주군,1
1802,울산_중구,0
1803,원주,4
1804,의정부,3
1805,이천,1
1806,익산,1
1807,인천_강화군,1
1808,인천_계양,2
1809,인천_남동,1
1810,인천_동구,0
1811,인천_미추홀,2
1812,인천_부평,3
1813,인천_서구,0
1814,인천_연수,1
1815,인천_옹진군,0
1816,인천_중구,2
1817,전주,1
1818,정읍,0
1819,제주,3
1820,제천,0
1821,진주,1
1822,창원,7
1823,천안,2
1824,청주,6
1825,춘천,1
1826,충주,1
1827,파주,4
1828,평택,3
1829,포항,0
1830,강릉,13
1831,거제,7
1832,경산,9
1833,경주,9
1834,고양,23
1835,광명,11
1836,광주_광산,13
1837,광주_남구,6
1838,광주_동구,4
1839,광주_북구,16
1840,광주_서구,21
1841,구리,8
1842,구미,12
1843,군산,8
1844,군포,6
1845,기타 도시,144
1846,김천,5
1847,김해,21
1848,남양주,22
1849,논산,1
1850,대구_남구,5
1851,대구_달서,16
1852,대구_달성군,13
1853,대구_동구,8
1854,대구_북구,17
1855,대구_서구,4
1856,대구_수성,12
1857,대구_중구,5
1858,대전_대덕,4
1859,대전_동구,3
1860,대전_서구,14
1861,대전_유성,9
1862,대전_중구,10
1863,도시이외,101
1864,목포,10
1865,범죄분류,체포와 감금
1866,부산_강서,2
1867,부산_금정,4
1868,부산_기장군,4
1869,부산_남구,3
1870,부산_동구,1
1871,부산_동래,2
1872,부산_부산진,11
1873,부산_북구,5
1874,부산_사상,7
1875,부산_사하,4
1876,부산_서구,2
1877,부산_수영,3
1878,부산_연제,4
1879,부산_영도,1
1880,부산_중구,2
1881,부산_해운대,11
1882,부천,15
1883,서산,0
1884,서울_강남,15
1885,서울_강동,8
1886,서울_강북,7
1887,서울_강서,27
1888,서울_관악,14
1889,서울_광진,11
1890,서울_구로,5
1891,서울_금천,7
1892,서울_노원,12
1893,서울_도봉,6
1894,서울_동대문,9
1895,서울_동작,7
1896,서울_마포,12
1897,서울_서대문,7
1898,서울_서초,16
1899,서울_성동,3
1900,서울_성북,5
1901,서울_송파,13
1902,서울_양천,4
1903,서울_영등포,16
1904,서울_용산,6
1905,서울_은평,12
1906,서울_종로,11
1907,서울_중구,6
1908,서울_중랑,11
1909,성남,22
1910,수원,26
1911,순천,6
1912,시흥,11
1913,아산,15
1914,안동,4
1915,안산,24
1916,안양,10
1917,양산,7
1918,여수,9
1919,용인,24
1920,울산_남구,20
1921,울산_동구,8
1922,울산_북구,2
1923,울산_울주군,3
1924,울산_중구,8
1925,원주,8
1926,의정부,25
1927,이천,4
1928,익산,13
1929,인천_강화군,0
1930,인천_계양,14
1931,인천_남동,28
1932,인천_동구,2
1933,인천_미추홀,104
1934,인천_부평,29
1935,인천_서구,25
1936,인천_연수,7
1937,인천_옹진군,0
1938,인천_중구,9
1939,전주,13
1940,정읍,4
1941,제주,30
1942,제천,7
1943,진주,3
1944,창원,22
1945,천안,27
1946,청주,24
1947,춘천,8
1948,충주,7
1949,파주,14
1950,평택,28
1951,포항,16
1952,강릉,4
1953,거제,6
1954,경산,7
1955,경주,4
1956,고양,15
1957,광명,3
1958,광주_광산,2
1959,광주_남구,3
1960,광주_동구,2
1961,광주_북구,6
1962,광주_서구,3
1963,구리,6
1964,구미,11
1965,군산,6
1966,군포,3
1967,기타 도시,108
1968,김천,2
1969,김해,5
1970,남양주,7
1971,논산,1
1972,대구_남구,2
1973,대구_달서,8
1974,대구_달성군,4
1975,대구_동구,5
1976,대구_북구,8
1977,대구_서구,0
1978,대구_수성,7
1979,대구_중구,7
1980,대전_대덕,2
1981,대전_동구,2
1982,대전_서구,7
1983,대전_유성,1
1984,대전_중구,5
1985,도시이외,71
1986,목포,9
1987,범죄분류,"폭력행위등(손괴,강요,주거침입등)"
1988,부산_강서,5
1989,부산_금정,1
1990,부산_기장군,3
1991,부산_남구,1
1992,부산_동구,2
1993,부산_동래,0
1994,부산_부산진,4
1995,부산_북구,6
1996,부산_사상,2
1997,부산_사하,1
1998,부산_서구,0
1999,부산_수영,6
2000,부산_연제,1
2001,부산_영도,2
2002,부산_중구,0
2003,부산_해운대,6
2004,부천,21
2005,서산,3
2006,서울_강남,8
2007,서울_강동,5
2008,서울_강북,11
2009,서울_강서,7
2010,서울_관악,11
2011,서울_광진,3
2012,서울_구로,8
2013,서울_금천,3
2014,서울_노원,5
2015,서울_도봉,8
2016,서울_동대문,6
2017,서울_동작,5
2018,서울_마포,7
2019,서울_서대문,2
2020,서울_서초,5
2021,서울_성동,3
2022,서울_성북,6
2023,서울_송파,6
2024,서울_양천,4
2025,서울_영등포,13
2026,서울_용산,2
2027,서울_은평,5
2028,서울_종로,12
2029,서울_중구,14
2030,서울_중랑,4
2031,성남,10
2032,수원,28
2033,순천,8
2034,시흥,5
2035,아산,6
2036,안동,2
2037,안산,15
2038,안양,6
2039,양산,4
2040,여수,7
2041,용인,7
2042,울산_남구,9
2043,울산_동구,2
2044,울산_북구,1
2045,울산_울주군,2
2046,울산_중구,4
2047,원주,11
2048,의정부,3
2049,이천,9
2050,익산,4
2051,인천_강화군,0
2052,인천_계양,4
2053,인천_남동,1
2054,인천_동구,0
2055,인천_미추홀,12
2056,인천_부평,7
2057,인천_서구,23
2058,인천_연수,5
2059,인천_옹진군,0
2060,인천_중구,0
2061,전주,9
2062,정읍,6
2063,제주,9
2064,제천,1
2065,진주,1
2066,창원,8
2067,천안,7
2068,청주,4
2069,춘천,12
2070,충주,1
2071,파주,9
2072,평택,14
2073,포항,8
2074,강릉,0
2075,거제,0
2076,경산,0
2077,경주,0
2078,고양,2
2079,광명,1
2080,광주_광산,0
2081,광주_남구,1
2082,광주_동구,0
2083,광주_북구,3
2084,광주_서구,0
2085,구리,1
2086,구미,2
2087,군산,3
2088,군포,0
2089,기타 도시,8
2090,김천,0
2091,김해,0
2092,남양주,1
2093,논산,0
2094,대구_남구,1
2095,대구_달서,1
2096,대구_달성군,1
2097,대구_동구,0
2098,대구_북구,1
2099,대구_서구,0
2100,대구_수성,0
2101,대구_중구,0
2102,대전_대덕,0
2103,대전_동구,0
2104,대전_서구,0
2105,대전_유성,1
2106,대전_중구,0
2107,도시이외,3
2108,목포,0
2109,범죄분류,"폭력행위 등(단체 등의 구성,활동)"
2110,부산_강서,0
2111,부산_금정,1
2112,부산_기장군,0
2113,부산_남구,1
2114,부산_동구,0
2115,부산_동래,1
2116,부산_부산진,3
2117,부산_북구,0
2118,부산_사상,1
2119,부산_사하,0
2120,부산_서구,0
2121,부산_수영,0
2122,부산_연제,1
2123,부산_영도,9
2124,부산_중구,0
2125,부산_해운대,0
2126,부천,1
2127,서산,1
2128,서울_강남,3
2129,서울_강동,5
2130,서울_강북,0
2131,서울_강서,0
2132,서울_관악,1
2133,서울_광진,0
2134,서울_구로,0
2135,서울_금천,0
2136,서울_노원,1
2137,서울_도봉,0
2138,서울_동대문,0
2139,서울_동작,2
2140,서울_마포,0
2141,서울_서대문,0
2142,서울_서초,2
2143,서울_성동,0
2144,서울_성북,1
2145,서울_송파,2
2146,서울_양천,1
2147,서울_영등포,1
2148,서울_용산,3
2149,서울_은평,0
2150,서울_종로,1
2151,서울_중구,3
2152,서울_중랑,0
2153,성남,3
2154,수원,8
2155,순천,0
2156,시흥,3
2157,아산,1
2158,안동,0
2159,안산,8
2160,안양,2
2161,양산,2
2162,여수,0
2163,용인,1
2164,울산_남구,0
2165,울산_동구,0
2166,울산_북구,0
2167,울산_울주군,0
2168,울산_중구,1
2169,원주,0
2170,의정부,1
2171,이천,0
2172,익산,5
2173,인천_강화군,0
2174,인천_계양,0
2175,인천_남동,0
2176,인천_동구,0
2177,인천_미추홀,0
2178,인천_부평,0
2179,인천_서구,1
2180,인천_연수,1
2181,인천_옹진군,0
2182,인천_중구,0
2183,전주,34
2184,정읍,1
2185,제주,1
2186,제천,1
2187,진주,1
2188,창원,0
2189,천안,2
2190,청주,10
2191,춘천,2
2192,충주,1
2193,파주,0
2194,평택,4
2195,포항,0
2196,강릉,3
2197,거제,1
2198,경산,2
2199,경주,1
2200,고양,22
2201,광명,1
2202,광주_광산,4
2203,광주_남구,0
2204,광주_동구,1
2205,광주_북구,2
2206,광주_서구,4
2207,구리,4
2208,구미,4
2209,군산,0
2210,군포,3
2211,기타 도시,71
2212,김천,0
2213,김해,3
2214,남양주,9
2215,논산,0
2216,대구_남구,0
2217,대구_달서,3
2218,대구_달성군,3
2219,대구_동구,4
2220,대구_북구,3
2221,대구_서구,1
2222,대구_수성,5
2223,대구_중구,5
2224,대전_대덕,2
2225,대전_동구,3
2226,대전_서구,13
2227,대전_유성,2
2228,대전_중구,3
2229,도시이외,26
2230,목포,2
2231,범죄분류,통화
2232,부산_강서,2
2233,부산_금정,0
2234,부산_기장군,0
2235,부산_남구,5
2236,부산_동구,0
2237,부산_동래,2
2238,부산_부산진,4
2239,부산_북구,1
2240,부산_사상,2
2241,부산_사하,2
2242,부산_서구,0
2243,부산_수영,4
2244,부산_연제,0
2245,부산_영도,1
2246,부산_중구,4
2247,부산_해운대,2
2248,부천,11
2249,서산,8
2250,서울_강남,52
2251,서울_강동,11
2252,서울_강북,4
2253,서울_강서,16
2254,서울_관악,8
2255,서울_광진,9
2256,서울_구로,10
2257,서울_금천,13
2258,서울_노원,7
2259,서울_도봉,7
2260,서울_동대문,25
2261,서울_동작,5
2262,서울_마포,14
2263,서울_서대문,5
2264,서울_서초,22
2265,서울_성동,4
2266,서울_성북,13
2267,서울_송파,20
2268,서울_양천,9
2269,서울_영등포,18
2270,서울_용산,12
2271,서울_은평,9
2272,서울_종로,26
2273,서울_중구,108
2274,서울_중랑,7
2275,성남,25
2276,수원,27
2277,순천,0
2278,시흥,3
2279,아산,6
2280,안동,7
2281,안산,6
2282,안양,10
2283,양산,1
2284,여수,1
2285,용인,10
2286,울산_남구,9
2287,울산_동구,1
2288,울산_북구,0
2289,울산_울주군,1
2290,울산_중구,2
2291,원주,3
2292,의정부,6
2293,이천,2
2294,익산,3
2295,인천_강화군,1
2296,인천_계양,3
2297,인천_남동,25
2298,인천_동구,6
2299,인천_미추홀,11
2300,인천_부평,15
2301,인천_서구,18
2302,인천_연수,5
2303,인천_옹진군,0
2304,인천_중구,44
2305,전주,3
2306,정읍,1
2307,제주,5
2308,제천,1
2309,진주,1
2310,창원,5
